,year,month,intent,police,sex,age,race,hispanic,place,education
32147,12,7,0,0,0,48,1,100,0,2
32148,12,6,0,0,1,21,1,100,0,2
32149,12,6,0,0,0,72,1,100,0,2
32150,12,6,0,0,0,57,1,100,2,1
32151,12,6,0,0,0,47,1,100,0,2
32152,12,6,0,0,0,76,1,100,0,1
32153,12,7,0,0,0,17,1,100,0,1
32154,12,7,0,0,0,27,1,100,0,2
32155,12,6,0,0,0,54,1,100,0,4
32156,12,6,0,0,1,47,1,100,0,2
32157,12,7,0,0,0,34,4,260,0,4
32158,12,7,0,0,0,75,1,100,0,2
32159,12,7,0,0,0,55,2,100,0,2
32160,12,7,0,0,0,53,1,100,0,3
32161,12,7,0,0,0,33,0,100,2,4
32162,12,7,0,0,0,52,1,100,0,2
32163,12,7,0,0,0,61,1,100,0,4
32164,12,7,0,0,1,69,1,100,0,4
32165,12,7,0,0,0,49,1,100,0,4
32166,12,7,1,0,0,20,1,100,2,3
32167,12,7,0,0,1,18,4,210,0,1
32168,12,8,0,0,0,68,1,100,0,2
32169,12,7,2,0,0,75,1,100,0,2
32170,12,7,0,0,0,41,1,100,0,3
32171,12,8,0,0,0,62,1,100,3,3
32172,12,7,0,0,0,89,1,100,0,4
32173,12,7,0,0,0,76,1,100,0,1
32174,12,7,1,0,0,26,1,100,0,2
32175,12,7,0,0,0,66,1,100,0,3
32176,12,7,0,0,1,68,1,100,0,3
32177,12,7,0,0,0,30,0,100,0,4
32178,12,7,0,0,0,27,1,100,0,3
32179,12,7,0,0,0,83,1,100,0,2
32180,12,7,0,0,0,23,1,100,0,2
32181,12,7,0,0,0,47,1,100,0,1
32182,12,7,0,0,0,36,1,100,5,2
32183,12,7,0,0,0,62,1,100,0,2
32184,12,7,0,0,0,59,1,100,0,4
32185,12,7,0,0,0,30,1,100,3,3
32186,12,8,1,0,0,19,3,100,0,1
32187,12,7,1,0,0,26,3,100,5,2
32188,12,8,0,0,0,33,4,210,0,1
32189,12,8,0,0,0,71,1,100,5,4
32190,12,8,0,0,0,37,0,100,5,2
32191,12,8,1,0,0,22,0,100,5,2
32192,12,8,1,0,0,43,0,100,5,2
32193,12,7,0,0,0,19,4,210,0,2
32194,12,8,0,0,0,51,1,100,0,3
32195,12,8,0,0,0,59,1,100,0,2
32196,12,8,0,0,0,64,1,100,0,3
32197,12,8,0,0,0,25,1,100,0,2
32198,12,7,0,0,0,47,1,100,0,4
32199,12,7,0,0,0,42,1,100,0,2
32200,12,8,0,0,0,84,1,100,0,1
32201,12,8,0,0,0,83,1,100,0,4
32202,12,8,0,0,1,50,1,100,0,4
32203,12,9,0,0,0,62,1,100,0,2
32204,12,9,0,0,0,43,1,100,0,2
32205,12,9,0,0,0,40,1,100,0,4
32206,12,9,0,0,0,24,1,100,0,3
32207,12,8,0,0,0,89,1,100,0,4
32208,12,8,0,0,0,31,1,100,0,2
32209,12,7,0,0,0,72,1,100,0,4
32210,12,8,0,0,0,65,1,100,0,3
32211,12,8,0,0,1,21,1,100,0,2
32212,12,8,0,0,0,20,2,100,2,2
32213,12,8,0,0,0,53,1,100,2,2
32214,12,8,0,0,0,21,0,100,1,2
32215,12,8,1,0,0,43,1,100,1,2
32216,12,9,0,0,0,37,3,100,0,3
32217,12,9,0,0,0,66,1,100,0,4
32218,12,9,1,0,0,47,3,100,3,3
32219,12,9,0,0,0,65,1,100,0,4
32220,12,9,0,0,0,25,1,100,0,3
32221,12,9,0,0,0,42,1,100,0,3
32222,12,9,0,0,1,29,3,100,5,3
32223,12,9,0,0,0,75,1,100,1,2
32224,12,8,0,0,0,54,1,100,0,4
32225,12,8,0,0,0,24,1,100,2,2
32226,12,8,0,0,0,83,1,100,0,1
32227,12,7,0,0,0,55,1,100,0,2
32228,12,8,0,0,0,60,1,100,0,3
32229,12,8,1,0,0,18,4,210,2,1
32230,12,8,1,0,0,17,4,210,2,1
32231,12,8,0,0,0,52,1,100,2,2
32232,12,8,0,0,0,27,4,210,0,1
32233,12,6,0,0,0,47,1,100,3,4
32234,12,8,0,0,0,56,1,100,2,2
32235,12,9,0,0,0,14,1,100,0,1
32236,12,9,1,0,0,76,1,100,0,4
32237,12,9,0,0,0,58,1,100,0,3
32238,12,9,0,0,0,32,1,100,2,4
32239,12,9,0,0,0,27,1,100,0,2
32240,12,9,1,0,0,15,4,210,1,1
32241,12,9,0,0,0,24,3,100,0,2
32242,12,9,1,0,0,77,3,100,0,1
32243,12,9,0,0,0,50,1,100,0,3
32244,12,9,0,0,0,83,1,100,0,3
32245,12,9,1,0,0,45,1,100,0,2
32246,12,9,0,0,0,80,1,100,0,4
32247,12,9,0,0,1,63,1,100,0,3
32248,12,10,0,0,0,15,1,100,0,1
32249,12,10,0,0,0,14,1,100,0,1
32250,12,10,1,0,0,26,3,100,5,2
32251,12,9,0,0,0,77,1,100,0,2
32252,12,9,0,0,0,59,1,100,0,3
32253,12,9,1,0,0,60,1,100,0,3
32254,12,9,1,0,0,18,4,210,2,1
32255,12,9,0,0,0,49,1,100,0,2
32256,12,9,0,0,0,37,1,100,0,4
32257,12,9,0,0,0,54,4,210,0,4
32258,12,9,0,0,0,16,1,100,2,1
32259,12,9,0,0,0,35,1,100,0,5
32260,12,9,0,0,0,45,1,100,0,2
32261,12,8,0,0,0,40,1,100,0,2
32262,12,10,0,0,0,57,1,100,0,3
32263,12,9,0,0,0,47,1,100,0,4
32264,12,9,0,0,0,62,1,100,0,3
32265,12,10,0,0,0,41,1,100,0,4
32266,12,9,0,0,0,21,4,210,1,1
32267,12,10,0,0,0,33,0,100,0,3
32268,12,10,0,0,1,57,1,100,0,2
32269,12,10,0,0,0,44,1,100,0,4
32270,12,10,0,0,0,75,1,100,0,2
32271,12,9,0,0,0,23,1,100,1,3
32272,12,8,0,0,0,44,1,100,0,2
32273,12,9,0,0,0,36,4,210,0,1
32274,12,9,0,0,0,82,1,100,0,2
32275,12,10,1,0,0,43,1,100,0,2
32276,12,10,0,0,0,20,1,100,0,2
32277,12,10,0,0,0,30,1,100,0,2
32278,12,10,0,0,0,61,1,100,0,3
32279,12,10,1,0,0,29,1,100,1,1
32280,12,10,0,0,0,49,1,100,0,1
32281,12,10,2,0,0,55,1,100,2,3
32282,12,10,0,0,0,46,4,275,0,4
32283,12,10,0,0,1,39,1,100,0,3
32284,12,10,0,0,0,48,1,100,5,2
32285,12,10,0,0,0,52,1,100,0,3
32286,12,11,0,0,0,57,1,100,0,2
32287,12,11,0,0,0,43,1,100,1,2
32288,12,11,0,0,0,34,4,210,3,3
32289,12,10,1,0,0,57,1,100,0,2
32290,12,10,0,0,0,48,1,100,0,3
32291,12,10,0,0,0,57,1,100,3,2
32292,12,10,0,0,0,27,1,100,0,3
32293,12,10,1,0,1,27,1,100,0,3
32294,12,10,0,0,0,29,1,100,5,2
32295,12,10,1,0,0,65,1,100,0,3
32296,12,10,1,0,0,26,4,210,1,2
32297,12,10,0,0,0,55,1,100,0,2
32298,12,10,0,0,0,54,1,100,0,2
32299,12,10,0,0,0,55,1,100,0,2
32300,12,10,0,0,0,22,1,100,0,3
32301,12,11,0,0,0,25,1,100,0,3
32302,12,8,1,0,0,42,1,100,0,2
32303,12,11,0,0,0,55,1,100,0,2
32304,12,11,1,0,1,67,1,100,0,4
32305,12,11,0,0,0,18,1,100,0,3
32306,12,11,0,0,0,39,4,210,0,2
32307,12,11,0,0,1,19,1,100,0,1
32308,12,10,0,0,0,85,1,100,0,2
32309,12,11,0,0,0,76,1,100,0,2
32310,12,11,0,0,1,65,1,100,2,3
32311,12,11,0,0,0,74,1,100,0,2
32312,12,11,0,0,0,77,1,100,0,2
32313,12,11,0,0,0,63,1,100,0,3
32314,12,12,0,0,1,59,1,100,0,3
32315,12,12,0,0,0,55,1,100,0,1
32316,12,12,0,0,0,24,1,100,0,2
32317,12,10,1,0,1,42,4,210,2,1
32318,12,9,0,0,0,55,1,100,0,3
32319,12,11,0,0,0,38,1,100,2,3
32320,12,11,1,0,0,40,3,100,0,2
32321,12,11,0,0,0,24,1,100,0,2
32322,12,11,0,0,0,41,1,100,2,4
32323,12,12,0,0,0,53,1,100,3,4
32324,12,12,0,0,0,63,1,100,1,3
32325,12,12,0,0,0,84,1,100,2,2
32326,12,12,0,0,0,16,1,100,2,1
32327,12,12,0,0,1,26,1,100,0,4
32328,12,12,0,0,0,57,1,100,0,3
32329,12,12,0,0,0,70,1,100,0,4
32330,12,12,0,0,0,27,2,100,0,2
32331,12,12,0,0,0,67,1,100,0,2
32332,12,12,0,0,0,90,1,100,0,3
32333,12,11,0,0,0,49,1,100,0,2
32334,12,10,0,0,0,50,1,100,0,3
32335,12,12,0,0,0,28,1,100,2,2
32336,12,11,0,0,0,24,1,100,0,2
32337,12,12,0,0,0,92,1,100,0,3
32338,12,12,1,0,0,62,1,100,0,2
32339,12,12,0,0,0,71,1,100,0,2
32340,12,12,0,0,0,61,1,100,0,3
32341,12,12,1,0,0,30,3,100,3,3
32342,12,12,0,0,0,56,3,100,2,4
32343,12,12,0,0,0,20,1,100,0,3
32344,12,12,0,0,0,66,1,100,0,2
32345,12,12,1,0,0,35,1,100,1,3
32346,12,12,1,0,0,36,1,100,5,2
32347,12,12,0,0,0,44,1,100,0,4
32348,12,12,0,0,0,72,1,100,0,3
32349,12,12,0,0,0,58,2,100,0,4
32350,12,12,0,0,0,48,1,100,2,3
32351,12,12,0,0,0,51,1,100,0,2
32352,12,12,0,0,0,56,1,100,0,3
32353,12,12,0,0,0,33,1,100,0,3
32354,12,12,0,0,0,64,1,100,2,3
32355,12,1,0,0,0,52,1,100,0,2
32356,12,1,1,0,0,20,0,100,2,3
32357,12,1,0,0,0,66,1,100,3,4
32358,12,1,0,0,0,54,1,100,0,2
32359,12,1,0,0,0,75,1,100,0,1
32360,12,1,0,0,0,45,1,100,0,4
32361,12,1,0,0,0,57,1,100,0,3
32362,12,1,1,0,0,23,3,100,1,1
32363,12,1,1,0,0,19,3,100,0,1
32364,12,1,1,0,0,16,3,100,0,1
32365,12,1,0,0,0,75,1,100,0,3
32366,12,1,0,0,0,37,1,100,0,3
32367,12,1,1,0,1,43,3,100,1,3
32368,12,1,1,0,0,19,3,100,1,2
32369,12,1,0,0,1,18,1,100,2,2
32370,12,1,0,0,0,53,1,100,0,1
32371,12,1,0,0,0,60,1,100,0,2
32372,12,1,0,0,0,54,1,100,0,4
32373,12,1,0,0,0,44,1,100,3,4
32374,12,1,0,0,0,58,1,100,0,4
32375,12,1,0,0,0,30,3,100,0,2
32376,12,1,0,0,1,55,1,100,0,3
32377,12,1,0,0,0,49,1,100,0,2
32378,12,1,0,0,0,44,1,100,3,3
32379,12,1,0,0,0,18,1,100,0,1
32380,12,1,1,0,0,36,3,100,1,2
32381,12,1,0,0,0,61,1,100,0,3
32382,12,2,0,0,0,56,1,100,2,2
32383,12,1,0,0,0,41,1,100,0,4
32384,12,2,0,0,0,57,1,100,0,2
32385,12,2,0,0,0,82,1,100,0,1
32386,12,1,0,0,0,34,1,100,0,2
32387,12,2,0,0,0,54,1,100,0,1
32388,12,2,1,0,0,10,1,100,0,1
32389,12,2,1,0,1,44,1,100,0,4
32390,12,2,1,0,1,14,1,100,0,1
32391,12,2,0,0,0,46,1,100,0,4
32392,12,2,1,0,0,38,1,100,0,1
32393,12,1,0,0,0,31,1,100,1,2
32394,12,1,0,0,0,20,1,100,0,2
32395,12,1,1,0,0,16,3,100,0,1
32396,12,1,0,0,0,34,1,100,0,2
32397,12,1,1,0,0,22,3,100,0,1
32398,12,1,0,0,0,45,1,100,0,4
32399,12,2,0,0,0,38,1,100,1,3
32400,12,2,0,0,0,79,1,100,0,2
32401,12,2,0,0,0,55,1,100,0,2
32402,12,2,0,0,0,74,1,100,0,4
32403,12,2,1,0,0,35,3,100,1,2
32404,12,2,1,0,0,18,3,100,0,1
32405,12,2,0,0,0,18,1,100,0,1
32406,12,2,0,0,0,16,1,100,0,1
32407,12,2,0,0,0,53,1,100,0,2
32408,12,2,0,0,0,53,1,100,0,2
32409,12,2,1,0,0,22,3,100,1,1
32410,12,2,0,0,0,52,1,100,0,2
32411,12,2,0,0,1,12,1,100,1,1
32412,12,2,0,0,0,50,1,100,0,2
32413,12,2,0,0,1,51,1,100,0,2
32414,12,2,0,0,0,39,1,100,0,2
32415,12,2,0,0,0,54,1,100,0,2
32416,12,2,0,0,0,25,3,100,2,2
32417,12,2,0,0,0,71,1,100,0,2
32418,12,2,1,0,0,42,3,100,1,3
32419,12,2,1,0,0,19,3,100,1,2
32420,12,2,1,0,0,68,3,100,0,3
32421,12,2,1,0,0,19,1,100,0,2
32422,12,2,0,0,1,57,1,100,0,2
32423,12,2,0,0,0,25,1,100,0,3
32424,12,2,1,0,0,39,3,100,0,1
32425,12,2,1,0,0,43,1,100,0,3
32426,12,3,1,0,0,20,3,100,0,3
32427,12,3,0,0,0,25,1,100,0,2
32428,12,2,0,0,0,49,1,100,2,4
32429,12,2,0,0,0,40,1,100,0,3
32430,12,2,0,0,0,41,1,100,0,2
32431,12,3,0,0,0,42,1,100,3,3
32432,12,3,0,0,0,55,1,100,0,3
32433,12,2,0,0,0,83,1,100,0,1
32434,12,3,1,0,1,48,1,100,0,2
32435,12,3,0,0,0,29,0,100,0,2
32436,12,3,0,0,0,18,1,100,0,1
32437,12,2,1,1,0,34,1,100,0,3
32438,12,3,0,0,0,33,1,100,2,3
32439,12,2,1,0,0,21,3,100,1,2
32440,12,2,1,0,0,22,3,100,1,2
32441,12,3,0,0,0,47,1,100,0,2
32442,12,3,0,0,0,59,1,100,0,3
32443,12,3,0,0,0,50,1,100,2,4
32444,12,3,0,0,0,37,1,100,3,2
32445,12,3,0,0,0,66,1,100,0,2
32446,12,3,0,0,0,59,1,100,1,3
32447,12,3,0,0,0,21,1,100,0,3
32448,12,3,1,0,0,24,3,100,1,1
32449,12,3,0,0,0,50,1,100,3,2
32450,12,3,0,0,0,59,1,100,2,2
32451,12,3,1,0,0,33,3,100,0,2
32452,12,3,1,0,0,22,3,100,1,2
32453,12,3,0,0,1,41,1,100,1,4
32454,12,3,1,0,1,20,1,100,0,3
32455,12,3,0,0,0,74,1,100,0,2
32456,12,3,0,0,0,69,1,100,0,4
32457,12,3,0,0,0,54,1,100,0,2
32458,12,3,0,0,0,58,1,100,0,2
32459,12,4,0,0,0,27,1,100,0,2
32460,12,3,0,0,0,27,1,100,2,2
32461,12,4,0,0,0,49,1,100,2,1
32462,12,4,0,0,1,35,1,100,0,3
32463,12,4,0,0,0,52,1,100,0,3
32464,12,4,0,0,0,27,1,100,2,2
32465,12,4,0,0,0,48,1,100,2,4
32466,12,4,0,0,0,19,1,100,0,2
32467,12,3,0,0,1,54,1,100,0,2
32468,12,4,0,0,1,50,1,100,0,4
32469,12,4,0,0,0,44,1,100,5,2
32470,12,4,0,0,0,27,1,100,0,4
32471,12,4,0,0,0,32,1,100,0,4
32472,12,4,1,0,1,26,1,100,1,4
32473,12,4,0,0,0,87,1,100,0,1
32474,12,4,0,0,0,20,1,100,0,3
32475,12,4,0,0,0,43,1,100,0,3
32476,12,4,0,0,0,21,1,100,0,2
32477,12,4,0,0,0,57,1,100,0,2
32478,12,4,0,0,0,79,1,100,0,1
32479,12,4,0,0,0,44,1,100,0,2
32480,12,4,0,0,0,32,1,100,2,3
32481,12,4,0,0,1,44,1,100,0,3
32482,12,4,0,0,0,48,1,100,0,2
32483,12,4,0,0,1,26,1,100,0,2
32484,12,4,0,0,0,57,1,100,0,3
32485,12,4,0,0,0,43,1,100,0,4
32486,12,4,0,0,0,45,1,100,0,3
32487,12,4,0,0,0,50,1,100,2,3
32488,12,4,0,0,1,53,1,100,2,3
32489,12,4,0,0,0,24,1,100,2,3
32490,12,4,1,0,0,25,3,100,2,2
32491,12,5,0,0,0,66,1,100,0,3
32492,12,4,0,0,0,52,1,100,0,1
32493,12,5,0,0,0,21,1,100,0,3
32494,12,4,1,0,0,21,4,211,1,2
32495,12,5,0,0,0,85,1,100,0,4
32496,12,5,0,0,0,42,1,100,0,2
32497,12,5,0,0,0,44,1,100,0,3
32498,12,5,0,0,0,54,1,100,0,2
32499,12,5,0,0,0,61,1,100,0,2
32500,12,5,0,0,1,32,1,100,2,2
32501,12,5,0,0,0,80,1,100,0,2
32502,12,5,1,1,0,22,1,100,0,2
32503,12,5,0,0,0,56,1,100,2,3
32504,12,5,0,0,0,39,1,100,0,3
32505,12,5,0,0,0,13,1,100,0,1
32506,12,4,1,0,0,24,3,100,1,2
32507,12,5,0,0,0,47,1,100,0,2
32508,12,5,0,0,0,44,1,100,0,1
32509,12,5,0,0,0,37,1,100,0,2
32510,12,5,0,0,0,51,1,100,0,2
32511,12,5,0,0,0,36,1,100,0,2
32512,12,5,0,0,1,24,1,100,0,2
32513,12,5,1,0,0,56,0,100,3,2
32514,12,5,0,0,0,41,1,100,0,4
32515,12,5,0,0,1,53,1,100,0,3
32516,12,5,0,0,0,53,1,100,0,4
32517,12,5,0,0,0,50,1,100,0,4
32518,12,5,0,0,0,87,1,100,0,2
32519,12,5,1,0,0,34,4,261,1,1
32520,12,5,0,0,0,28,1,100,0,1
32521,12,5,0,0,0,17,1,100,2,2
32522,12,6,0,0,0,45,1,100,0,3
32523,12,6,0,0,0,58,1,100,0,2
32524,12,5,0,0,0,75,1,100,3,3
32525,12,6,0,0,0,61,1,100,0,2
32526,12,5,1,0,0,25,3,100,1,1
32527,12,6,0,0,0,49,1,100,0,3
32528,12,6,0,0,0,50,1,100,0,2
32529,12,6,0,0,0,83,1,100,2,2
32530,12,6,1,0,0,23,3,100,0,1
32531,12,6,0,0,0,25,1,100,0,2
32532,12,5,0,0,0,48,1,100,0,2
32533,12,6,0,0,0,14,1,100,0,1
32534,12,6,0,0,1,33,1,100,0,4
32535,12,6,0,0,0,53,1,100,3,3
32536,12,6,0,0,0,56,1,100,0,3
32537,12,6,0,0,0,38,1,100,0,3
32538,12,6,0,0,0,23,3,100,0,2
32539,12,6,0,0,0,64,1,100,0,2
32540,12,6,0,0,0,40,1,100,0,2
32541,12,6,0,0,0,58,1,100,0,2
32542,12,6,0,0,0,32,1,100,0,2
32543,12,6,0,0,0,58,1,100,0,2
32544,12,6,0,0,0,39,1,100,2,2
32545,12,6,0,0,0,52,1,100,0,4
32546,12,6,0,0,0,53,1,100,2,2
32547,12,6,1,0,0,22,3,100,1,2
32548,12,6,1,1,0,85,1,100,0,3
32549,12,6,0,0,0,50,1,100,2,2
32550,12,6,1,0,0,25,1,100,0,2
32551,12,6,0,0,0,73,1,100,2,2
32552,12,6,0,0,0,40,1,100,2,2
32553,12,6,0,0,0,88,1,100,0,1
32554,12,6,0,0,0,80,1,100,2,1
32555,12,6,0,0,0,40,1,100,0,1
32556,12,6,0,0,0,21,1,100,0,3
32557,12,5,1,0,0,13,3,100,5,1
32558,12,6,1,0,0,42,3,100,3,4
32559,12,6,0,0,0,48,1,100,0,2
32560,12,6,0,0,0,71,1,100,0,2
32561,12,6,0,0,0,55,1,100,0,3
32562,12,7,0,0,0,29,1,100,0,2
32563,12,7,0,0,0,51,1,100,0,3
32564,12,6,0,0,0,31,1,100,0,3
32565,12,7,1,0,0,20,3,100,1,2
32566,12,6,0,0,0,65,1,100,0,4
32567,12,7,0,0,0,46,1,100,3,1
32568,12,7,0,0,1,53,1,100,0,2
32569,12,6,0,0,0,68,1,100,0,2
32570,12,6,0,0,0,90,1,100,2,2
32571,12,6,0,0,0,29,1,100,2,4
32572,12,7,0,0,0,31,1,100,3,1
32573,12,7,0,0,0,55,1,100,0,3
32574,12,7,0,0,0,86,1,100,0,4
32575,12,6,1,0,0,18,3,100,1,1
32576,12,7,0,0,0,67,3,100,0,2
32577,12,7,0,0,0,35,1,100,0,3
32578,12,7,1,0,0,29,3,100,0,2
32579,12,7,0,0,0,47,1,100,0,2
32580,12,7,0,0,0,31,1,100,0,3
32581,12,7,0,0,0,67,1,100,1,2
32582,12,7,0,0,0,56,1,100,2,4
32583,12,7,0,0,0,45,1,100,0,3
32584,12,7,0,0,0,43,1,100,2,3
32585,12,7,0,0,0,50,4,211,0,3
32586,12,7,0,0,0,54,1,100,0,2
32587,12,7,0,0,0,22,3,100,0,3
32588,12,7,1,0,0,41,3,100,0,2
32589,12,7,1,0,0,17,3,100,0,1
32590,12,7,2,0,0,13,1,100,2,1
32591,12,7,0,0,0,68,1,100,0,3
32592,12,7,0,0,0,80,1,100,2,4
32593,12,7,0,0,0,21,1,100,0,2
32594,12,7,0,0,0,24,1,100,2,3
32595,12,7,0,0,0,61,1,100,2,2
32596,12,7,1,0,0,22,1,100,5,2
32597,12,7,1,0,0,32,3,100,0,2
32598,12,7,0,0,0,19,1,100,2,2
32599,12,6,1,0,0,24,3,100,0,2
32600,12,7,0,0,0,52,1,100,0,1
32601,12,7,0,0,0,47,1,100,0,2
32602,12,7,0,0,0,25,1,100,0,2
32603,12,7,0,0,0,81,1,100,0,1
32604,12,7,0,0,0,16,1,100,2,1
32605,12,7,0,0,0,17,1,100,0,1
32606,12,7,1,0,0,33,3,100,0,1
32607,12,7,1,0,0,18,3,100,0,2
32608,12,7,0,0,0,47,1,100,0,2
32609,12,8,0,0,0,43,1,100,3,2
32610,12,7,0,0,0,36,0,100,0,2
32611,12,7,0,0,0,37,1,100,0,2
32612,12,7,1,0,0,15,2,100,0,1
32613,12,7,1,0,0,8,1,100,0,1
32614,12,7,0,0,0,66,1,100,0,2
32615,12,8,1,0,1,19,3,100,0,2
32616,12,8,0,0,0,40,1,100,2,2
32617,12,7,1,0,0,20,4,211,1,2
32618,12,8,0,0,0,48,1,100,0,3
32619,12,8,0,0,0,52,1,100,2,3
32620,12,8,0,0,0,57,1,100,0,3
32621,12,8,0,0,0,25,1,100,0,2
32622,12,8,0,0,0,19,1,100,0,3
32623,12,7,0,0,0,24,2,100,0,2
32624,12,7,1,0,1,23,2,100,0,1
32625,12,8,1,0,0,56,0,100,3,1
32626,12,8,0,0,0,83,1,100,0,2
32627,12,8,0,0,1,35,1,100,0,4
32628,12,8,0,0,0,88,1,100,2,2
32629,12,8,1,1,0,61,1,100,0,3
32630,12,8,1,0,0,19,3,100,0,1
32631,12,8,0,0,0,86,1,100,0,1
32632,12,8,0,0,0,53,1,100,2,3
32633,12,8,0,0,0,76,1,100,0,2
32634,12,8,0,0,0,42,1,100,0,3
32635,12,8,0,0,0,22,1,100,0,2
32636,12,8,0,0,0,53,1,100,2,4
32637,12,8,1,0,0,44,3,100,0,2
32638,12,8,0,0,0,49,1,100,0,3
32639,12,8,1,0,0,58,1,100,5,2
32640,12,7,1,0,0,33,3,100,0,2
32641,12,8,1,0,0,36,3,100,0,2
32642,12,8,1,0,0,65,0,100,4,4
32643,12,8,1,0,1,41,0,100,4,3
32644,12,8,1,0,0,39,0,100,4,1
32645,12,8,1,0,0,41,0,100,2,1
32646,12,8,1,0,0,84,0,100,4,2
32647,12,8,0,0,0,23,1,100,0,4
32648,12,8,1,0,0,25,3,100,0,1
32649,12,8,0,0,0,23,0,100,3,2
32650,12,8,1,0,0,29,4,211,1,0
32651,12,8,0,0,0,27,1,100,0,3
32652,12,8,0,0,0,27,1,100,0,1
32653,12,7,0,0,0,58,1,100,0,4
32654,12,8,0,0,0,54,1,100,0,2
32655,12,9,0,0,0,45,1,100,2,3
32656,12,8,0,0,0,40,0,100,2,4
32657,12,9,0,0,0,50,1,100,0,2
32658,12,8,0,0,0,56,1,100,2,2
32659,12,9,0,0,0,77,1,100,3,2
32660,12,9,0,0,0,25,2,100,2,3
32661,12,8,1,0,1,51,1,100,3,2
32662,12,8,0,0,0,33,1,100,5,2
32663,12,9,1,0,0,41,1,100,0,3
32664,12,9,0,0,0,39,1,100,0,4
32665,12,9,0,0,0,65,1,100,0,1
32666,12,8,0,0,0,49,1,100,0,3
32667,12,9,0,0,0,91,1,100,0,2
32668,12,9,0,0,0,41,1,100,0,4
32669,12,8,0,0,1,28,1,100,0,2
32670,12,8,1,0,0,54,1,100,0,2
32671,12,9,0,0,0,52,1,100,0,4
32672,12,8,1,0,0,52,3,100,1,1
32673,12,8,1,0,0,27,3,100,1,2
32674,12,8,1,0,0,49,0,100,2,1
32675,12,9,0,0,1,29,1,100,0,2
32676,12,9,0,0,0,69,1,100,0,2
32677,12,9,1,0,0,19,1,100,3,2
32678,12,9,1,0,0,56,1,100,3,2
32679,12,8,1,0,0,40,3,100,0,2
32680,12,9,0,0,0,48,1,100,0,2
32681,12,8,1,0,0,22,3,100,0,3
32682,12,9,0,0,0,26,1,100,0,2
32683,12,9,0,0,0,27,1,100,0,1
32684,12,9,0,0,0,21,1,100,0,3
32685,12,8,1,0,0,48,1,100,0,2
32686,12,9,0,0,0,55,1,100,2,3
32687,12,9,0,0,0,26,1,100,0,3
32688,12,9,0,0,0,49,1,100,5,2
32689,12,9,0,0,0,67,1,100,0,2
32690,12,9,1,0,0,33,3,100,1,2
32691,12,9,1,0,0,20,3,100,0,1
32692,12,9,0,0,0,71,1,100,2,2
32693,12,9,0,0,0,57,1,100,0,1
32694,12,9,1,1,0,51,1,100,0,4
32695,12,10,0,0,0,55,1,100,1,2
32696,12,9,0,0,0,33,1,100,0,2
32697,12,9,0,0,0,21,1,100,0,2
32698,12,9,1,0,0,24,3,100,0,1
32699,12,9,0,0,0,60,1,100,2,2
32700,12,9,0,0,0,75,1,100,0,3
32701,12,9,0,0,0,66,1,100,1,4
32702,12,10,0,0,0,83,1,100,2,4
32703,12,9,0,0,0,21,1,100,0,3
32704,12,9,0,0,0,30,0,100,0,3
32705,12,10,1,0,0,32,3,100,2,2
32706,12,10,0,0,0,60,1,100,0,2
32707,12,10,0,0,0,26,1,100,0,3
32708,12,10,0,0,0,57,1,100,0,2
32709,12,9,1,0,0,32,3,100,1,2
32710,12,9,1,0,0,22,3,100,2,2
32711,12,10,0,0,0,17,1,100,0,1
32712,12,9,0,0,0,63,1,100,0,2
32713,12,10,0,0,0,46,1,100,3,2
32714,12,10,0,0,0,59,1,100,0,2
32715,12,10,0,0,0,33,1,100,0,2
32716,12,10,0,0,0,33,1,100,0,2
32717,12,10,1,0,1,20,0,100,0,2
32718,12,10,0,0,0,50,1,100,0,4
32719,12,10,0,0,0,93,1,100,0,1
32720,12,10,1,0,1,35,1,100,3,2
32721,12,10,1,0,0,24,3,100,2,2
32722,12,10,1,1,0,24,1,100,0,2
32723,12,10,0,0,0,73,1,100,0,2
32724,12,10,0,0,0,56,1,100,0,2
32725,12,10,0,0,0,45,3,100,3,2
32726,12,10,1,0,0,31,3,100,0,2
32727,12,10,1,0,0,38,3,100,2,2
32728,12,10,0,0,1,52,1,100,0,2
32729,12,10,0,0,0,17,4,211,0,1
32730,12,10,1,0,1,38,1,100,3,3
32731,12,10,1,0,0,26,3,100,1,2
32732,12,10,0,0,0,93,1,100,0,1
32733,12,10,0,0,0,66,1,100,0,3
32734,12,10,1,0,1,42,1,100,3,2
32735,12,10,0,0,0,45,1,100,0,3
32736,12,11,0,0,0,44,1,100,2,2
32737,12,11,0,0,0,45,1,100,2,4
32738,12,11,0,0,0,43,1,100,2,4
32739,12,10,0,0,0,33,1,100,0,2
32740,12,10,0,0,0,42,1,100,0,4
32741,12,11,0,0,0,25,1,100,0,4
32742,12,11,1,1,0,30,1,100,0,2
32743,12,11,0,0,1,35,1,100,0,3
32744,12,11,1,0,1,22,2,100,0,3
32745,12,11,0,0,0,73,1,100,0,3
32746,12,11,1,0,0,23,3,100,1,2
32747,12,10,1,0,0,18,3,100,1,1
32748,12,11,0,0,0,39,1,100,1,3
32749,12,11,0,0,0,55,1,100,2,2
32750,12,11,0,0,0,63,1,100,1,2
32751,12,11,1,0,0,19,3,100,1,1
32752,12,11,0,0,0,62,1,100,0,3
32753,12,11,0,0,0,70,1,100,0,3
